Order_ID,Order_Date,SKU,Product_Name,Category,Region,Store_Type,Units_Sold,Unit_Price,Discount,Revenue,Profit,Customer_Age,Gender,Payment_Method
100028,2024-09-01,AD-1651-A,Superstar,Footwear,North America,Online,5,92.53,0,462.65,134.03,34,Female,UPI
100516,2023-06-15,AD-5444-D,Z.N.E. Hoodie,Apparel,Europe,Online,2,128.6,20,205.76,49.82,32,Male,Apple Pay
100193,2024-05-29,AD-1674-A,Copa Sense,Footwear,Asia-Pacific,Online,4,172.16,0,688.64,193.87,31,Female,Cash
101103,2025-04-22,AD-6304-C,Ultraboost 22,Footwear,Latin America,Online,5,200.05,0,1000.25,230.51,26,Female,PayPal
100169,2023-11-05,AD-9189-A,Stan Smith,Footwear,Europe,Retail,2,79.33,10,142.79,45.82,33,Male,Debit Card
101058,2025-05-23,AD-6036-C,Superstar,Footwear,Europe,Retail,4,88.34,20,282.69,73.42,29,Male,PayPal
100173,2025-03-01,AD-8612-D,Running Watch Strap,Accessories,Europe,Online,1,41.31,0,41.31,16.74,21,Male,PayPal
100518,2024-11-08,AD-2565-A,Essentials Tee,Apparel,Asia-Pacific,Online,1,24.59,0,24.59,5.78,24,Male,Debit Card
100968,2024-06-18,AD-8753-C,Ultraboost 22,Footwear,Europe,Wholesale,4,172.75,5,656.45,191.99,32,Male,Google Pay
100701,2024-12-14,AD-7824-B,Predator Freak,Footwear,Latin America,Retail,5,246.47,5,1170.73,364.43,30,Female,NetBanking
100491,2024-10-17,AD-4190-A,Training Cap,Accessories,North America,Retail,5,24.56,5,116.66,47.27,42,Female,NetBanking
100073,2024-03-11,AD-4155-C,Sports Bottle,Accessories,Asia-Pacific,Online,1,12.83,5,12.19,4.31,45,Male,Debit Card
100980,2024-10-21,AD-4823-B,Z.N.E. Hoodie,Apparel,Asia-Pacific,Retail,3,106.58,5,303.75,106.97,42,Male,Apple Pay
100587,2024-06-12,AD-8558-B,Ultraboost Light,Footwear,Europe,Outlet,2,159.36,20,254.98,91.92,27,Female,NetBanking
100234,2025-08-15,AD-7887-C,Superstar,Footwear,Europe,Online,2,97.39,0,194.78,58.41,18,Male,PayPal
100214,2023-11-21,AD-9899-D,Training Cap,Accessories,Middle East & Africa,Retail,2,22.53,5,42.81,11.87,29,Male,Debit Card
100946,2025-05-17,AD-4644-D,Z.N.E. Hoodie,Apparel,North America,Online,4,124.12,5,471.66,155.6,27,Female,UPI
100132,2023-12-29,AD-2697-B,Originals Backpack,Accessories,Asia-Pacific,Wholesale,2,56.85,0,113.7,30.06,16,Female,Cash
101155,2025-09-08,AD-9718-A,Stan Smith,Footwear,North America,Online,2,78.76,20,126.02,38.71,36,Male,Debit Card
100732,2024-08-24,AD-6698-C,Adilette Slides,Footwear,Europe,Online,4,32.52,20,104.06,17.75,21,Female,NetBanking
100940,2024-09-06,AD-6440-B,Z.N.E. Hoodie,Apparel,Asia-Pacific,Retail,2,119.44,0,238.88,56.35,48,Female,PayPal
100185,2024-12-21,AD-3009-B,Performance Socks (3-pack),Accessories,Asia-Pacific,Retail,3,18.81,20,45.14,13.47,16,Other,UPI
100041,2025-06-04,AD-1452-A,Superstar,Footwear,North America,Retail,1,103.28,0,103.28,39.04,31,Male,Cash
100108,2023-01-09,AD-5689-B,Running Watch Strap,Accessories,Asia-Pacific,Wholesale,3,39.62,0,118.86,40.17,33,Female,Google Pay
100848,2024-05-12,AD-5644-B,Ultraboost 22,Footwear,North America,Retail,5,199.39,0,996.95,236.22,29,Male,NetBanking
100568,2024-12-11,AD-4339-C,Stan Smith,Footwear,Europe,Online,2,89.15,5,169.38,52.14,35,Female,UPI
100650,2024-01-24,AD-7258-C,Primegreen Jacket,Apparel,North America,Outlet,1,138.98,5,132.03,36.33,16,Male,Google Pay
101000,2025-06-01,AD-3110-B,NMD_R1,Footwear,North America,Online,3,127.38,0,382.14,91.64,27,Male,Credit Card
101165,2024-05-24,AD-4175-D,Ultraboost 22,Footwear,Asia-Pacific,Wholesale,3,170.5,20,409.2,112.45,34,Male,Debit Card
100483,2024-03-11,AD-5223-B,Predator Freak,Footwear,Asia-Pacific,Outlet,4,222.32,40,533.57,153.7,41,Male,Apple Pay
100468,2024-04-01,AD-6878-A,Copa Sense,Footwear,Middle East & Africa,Retail,2,143.92,20,230.27,78.44,36,Female,Google Pay
100024,2025-09-19,AD-7570-A,Superstar,Footwear,Latin America,Online,3,88.31,0,264.93,80.5,30,Male,UPI
100660,2023-02-05,AD-3438-A,Superstar,Footwear,Asia-Pacific,Retail,3,94.21,10,254.37,60.55,39,Male,Google Pay
100679,2023-10-11,AD-9151-B,Ultraboost Light,Footwear,Asia-Pacific,Retail,2,155.49,20,248.78,62.32,29,Female,Google Pay
100752,2024-08-29,AD-9821-C,Superstar,Footwear,North America,Online,1,91.04,0,91.04,20.12,47,Male,Credit Card
100993,2024-11-26,AD-2922-C,Copa Sense,Footwear,North America,Wholesale,3,155.56,0,466.68,133.65,39,Male,Credit Card
100366,2023-09-01,AD-1062-D,Stan Smith,Footwear,Asia-Pacific,Outlet,3,80.47,10,217.27,74.67,33,Male,Cash
100839,2025-01-13,AD-3028-A,Originals Backpack,Accessories,North America,Online,3,62.16,0,186.48,45.95,32,Male,Cash
101052,2025-06-09,AD-3550-D,NMD_R1,Footwear,Asia-Pacific,Online,3,129.12,0,387.36,119.57,43,Male,Apple Pay
100383,2023-06-27,AD-6904-B,Adilette Slides,Footwear,North America,Online,3,37.49,0,112.47,30.79,31,Male,Credit Card
100454,2024-01-02,AD-7249-D,Gym Bag,Accessories,Asia-Pacific,Online,2,46.99,10,84.58,29.93,38,Male,Google Pay
100264,2024-05-27,AD-6347-A,Training Shorts,Apparel,Europe,Outlet,2,28.07,10,50.53,18.09,35,Male,Apple Pay
100760,2024-01-09,AD-7721-C,Performance Socks (3-pack),Accessories,North America,Retail,2,19.1,10,34.38,14.06,28,Male,Apple Pay
100979,2025-09-01,AD-4666-A,Stan Smith,Footwear,Latin America,Retail,4,91.51,0,366.04,115.45,46,Male,Cash
100444,2024-04-22,AD-9037-C,Predator Freak,Footwear,Latin America,Retail,1,200.35,10,180.31,65.23,34,Female,NetBanking
100395,2025-05-15,AD-5237-B,Copa Sense,Footwear,Latin America,Online,2,167.72,0,335.44,101.32,21,Male,PayPal
100741,2025-09-25,AD-9177-C,Adilette Slides,Footwear,Asia-Pacific,Wholesale,3,36.02,5,102.66,24.89,32,Male,Apple Pay
100176,2025-02-10,AD-3039-C,Adilette Slides,Footwear,Latin America,Online,3,33.45,5,95.33,37.57,20,Female,NetBanking
100018,2023-08-19,AD-1964-B,Superstar,Footwear,Asia-Pacific,Online,1,97.25,5,92.39,28.92,16,Male,Debit Card
100948,2025-08-18,AD-4871-A,Adilette Slides,Footwear,North America,Retail,4,31.44,10,113.18,31.47,32,Female,UPI
100814,2025-02-27,AD-8947-D,Performance Socks (3-pack),Accessories,Europe,Online,3,16.65,10,44.95,13.07,21,Female,Google Pay
100595,2023-08-11,AD-5009-C,Running Watch Strap,Accessories,Europe,Online,4,41.65,0,166.6,45.88,40,Female,Credit Card
100061,2023-09-16,AD-2124-A,Superstar,Footwear,Asia-Pacific,Online,4,85.91,5,326.46,86.53,29,Female,UPI
100272,2024-03-07,AD-4203-D,Tiro 23 Track Pants,Apparel,North America,Online,5,53.91,5,256.07,96.4,32,Male,Google Pay
101125,2025-09-26,AD-9548-C,Z.N.E. Hoodie,Apparel,Europe,Retail,2,130.98,0,261.96,50.79,25,Male,PayPal
100278,2024-10-10,AD-8357-D,Tiro 23 Track Pants,Apparel,Asia-Pacific,Retail,3,56.15,20,134.76,26.41,39,Female,Debit Card
100841,2023-12-25,AD-9514-B,Tiro 23 Track Pants,Apparel,Asia-Pacific,Retail,3,52.46,5,149.51,30.77,35,Female,Apple Pay
100368,2025-09-27,AD-2493-D,Superstar,Footwear,North America,Retail,4,90.47,5,343.79,126.76,29,Male,NetBanking
100886,2024-04-20,AD-8439-C,Originals Backpack,Accessories,Asia-Pacific,Online,6,53.45,0,320.7,121.58,31,Female,Credit Card
101014,2024-12-25,AD-8678-C,Adicolor Hoodie,Apparel,Europe,Retail,2,74.92,0,149.84,35.03,35,Male,Cash
100859,2023-11-02,AD-1849-B,Primegreen Jacket,Apparel,North America,Outlet,1,149.31,10,134.38,43.48,31,Male,Debit Card
100720,2024-03-03,AD-9078-A,Copa Sense,Footwear,Asia-Pacific,Online,1,145.79,5,138.5,49.49,18,Male,NetBanking
100825,2023-09-22,AD-9444-A,Z.N.E. Hoodie,Apparel,Asia-Pacific,Retail,2,130.29,0,260.58,71.01,36,Female,PayPal
100547,2024-11-02,AD-7814-C,Training Cap,Accessories,Latin America,Retail,2,20.27,0,40.54,16.19,38,Female,Cash
100879,2023-10-12,AD-4696-D,Originals Backpack,Accessories,Europe,Online,3,60.59,0,181.77,68.46,34,Male,Credit Card
100899,2023-11-09,AD-2071-A,Performance Socks (3-pack),Accessories,Asia-Pacific,Retail,3,17.4,20,41.76,12.74,33,Female,Apple Pay
100456,2024-11-24,AD-1082-D,Training Shorts,Apparel,North America,Outlet,3,31.37,0,94.11,26.0,23,Male,Credit Card
100393,2024-11-02,AD-4111-C,Training Cap,Accessories,North America,Online,3,22.64,0,67.92,24.2,22,Male,Credit Card
100675,2025-06-19,AD-7819-D,Training Cap,Accessories,North America,Wholesale,4,22.33,10,80.39,25.99,33,Female,NetBanking
100911,2023-01-09,AD-8733-B,Tiro 23 Track Pants,Apparel,Europe,Wholesale,4,55.66,5,211.51,53.47,26,Female,Credit Card
100964,2023-06-30,AD-8383-B,Training Shorts,Apparel,North America,Retail,5,28.98,20,115.92,39.82,29,Male,Debit Card
100375,2025-05-27,AD-2843-D,Essentials Tee,Apparel,Latin America,Online,3,24.95,0,74.85,17.4,27,Female,Apple Pay
100412,2023-01-14,AD-9383-A,Superstar,Footwear,Latin America,Retail,5,91.74,0,458.7,151.11,30,Male,Debit Card
100074,2023-05-03,AD-9595-C,Sports Bottle,Accessories,Asia-Pacific,Online,2,16.14,0,32.28,9.35,19,Female,NetBanking
101121,2023-10-09,AD-2817-D,Superstar,Footwear,Asia-Pacific,Retail,5,85.87,0,429.35,171.55,33,Female,Debit Card
100862,2023-09-10,AD-3332-C,Sports Bottle,Accessories,North America,Retail,6,14.99,0,89.94,30.68,43,Male,UPI
100500,2023-03-19,AD-3994-B,Sports Bottle,Accessories,Europe,Online,2,14.45,0,28.9,9.4,27,Female,NetBanking
100941,2024-10-12,AD-7264-B,Z.N.E. Hoodie,Apparel,Asia-Pacific,Online,2,108.15,0,216.3,77.28,30,Male,Google Pay
100616,2025-06-29,AD-4438-C,Ultraboost Light,Footwear,Asia-Pacific,Retail,6,149.62,10,807.95,253.48,23,Male,NetBanking
100114,2023-01-15,AD-7086-A,Essentials Tee,Apparel,Europe,Retail,4,28.02,0,112.08,34.09,40,Female,Apple Pay
100417,2024-10-26,AD-2699-D,Copa Sense,Footwear,Asia-Pacific,Online,2,164.55,10,296.19,70.34,34,Female,PayPal
100601,2023-04-22,AD-7996-C,Running Watch Strap,Accessories,Asia-Pacific,Wholesale,3,41.44,0,124.32,55.15,37,Male,NetBanking
100604,2024-10-02,AD-6468-C,Stan Smith,Footwear,North America,Retail,4,83.05,0,332.2,64.53,28,Male,Credit Card
100089,2024-11-09,AD-2899-D,Primegreen Jacket,Apparel,Asia-Pacific,Retail,1,153.49,0,153.49,41.94,28,Male,Cash
101148,2023-12-15,AD-8438-B,Adilette Slides,Footwear,Asia-Pacific,Retail,3,35.85,0,107.55,29.32,20,Male,NetBanking
100498,2024-05-08,AD-6172-D,Stan Smith,Footwear,Europe,Retail,4,88.15,40,211.56,49.01,24,Male,UPI
100875,2023-06-24,AD-2070-B,Sports Bottle,Accessories,Asia-Pacific,Retail,1,15.3,20,12.24,3.03,23,Female,PayPal
100926,2024-12-16,AD-2093-B,Ultraboost Light,Footwear,Latin America,Online,3,161.79,20,388.3,89.31,47,Female,NetBanking
100998,2023-04-12,AD-7451-D,Z.N.E. Hoodie,Apparel,Latin America,Retail,2,112.59,10,202.66,50.69,27,Male,Credit Card
100011,2024-01-30,AD-2876-C,Primegreen Jacket,Apparel,Europe,Online,3,149.94,0,449.82,103.3,27,Female,Credit Card
100396,2025-08-27,AD-6428-C,Z.N.E. Hoodie,Apparel,North America,Online,1,127.11,0,127.11,31.68,17,Female,Apple Pay
100754,2023-11-21,AD-6504-D,Primegreen Jacket,Apparel,Europe,Online,6,142.44,0,854.64,222.55,24,Male,UPI
100555,2023-01-23,AD-1618-D,Essentials Tee,Apparel,Europe,Retail,1,24.52,0,24.52,8.21,30,Female,Debit Card
100042,2025-06-17,AD-6663-C,Essentials Tee,Apparel,Middle East & Africa,Online,1,26.1,20,20.88,4.25,30,Male,Apple Pay
100167,2025-07-28,AD-2298-A,Training Cap,Accessories,North America,Retail,4,25.25,0,101.0,39.13,34,Male,Credit Card
100416,2024-01-17,AD-8835-D,Z.N.E. Hoodie,Apparel,Europe,Wholesale,2,126.91,20,203.06,41.1,41,Male,Apple Pay
100576,2023-12-16,AD-7837-B,Primegreen Jacket,Apparel,North America,Online,3,118.15,0,354.45,102.3,42,Female,UPI
100267,2023-06-07,AD-2499-A,Primegreen Jacket,Apparel,Asia-Pacific,Retail,3,131.52,0,394.56,117.13,22,Male,Debit Card
100807,2024-02-27,AD-9248-A,Stan Smith,Footwear,Asia-Pacific,Outlet,4,84.54,5,321.25,78.11,22,Male,Debit Card
100426,2024-01-08,AD-6952-D,Ultraboost Light,Footwear,Latin America,Online,4,155.24,0,620.96,198.84,16,Female,Google Pay
100690,2023-02-11,AD-8412-D,Training Cap,Accessories,Europe,Online,3,19.56,0,58.68,22.62,25,Male,Debit Card
100544,2025-02-23,AD-9572-A,Sports Bottle,Accessories,North America,Online,3,15.82,20,37.97,17.44,42,Male,Debit Card
101122,2025-08-07,AD-9097-C,NMD_R1,Footwear,North America,Online,2,146.54,10,263.77,71.62,33,Male,Debit Card
100674,2024-07-20,AD-3584-A,Copa Sense,Footwear,Latin America,Online,3,170.01,5,484.53,126.2,34,Male,Apple Pay
100689,2024-03-20,AD-7844-A,Running Watch Strap,Accessories,Latin America,Wholesale,1,39.29,20,31.43,10.53,31,Female,Credit Card
101054,2024-08-06,AD-7458-B,Training Cap,Accessories,North America,Online,3,22.27,0,66.81,23.44,40,Male,PayPal
101176,2024-01-20,AD-8673-C,Originals Backpack,Accessories,Europe,Retail,3,60.35,10,162.95,64.82,23,Male,Cash
101032,2025-02-18,AD-5317-B,Originals Backpack,Accessories,North America,Retail,4,60.65,20,194.08,73.94,34,Male,Debit Card
101034,2023-08-23,AD-1289-B,Stan Smith,Footwear,North America,Wholesale,2,90.12,10,162.22,43.68,38,Female,Apple Pay
100257,2025-04-05,AD-6807-C,Copa Sense,Footwear,North America,Online,1,126.83,10,114.15,39.17,23,Male,NetBanking
100335,2024-12-18,AD-2226-A,Training Shorts,Apparel,Asia-Pacific,Retail,6,24.23,5,138.11,37.8,28,Male,Apple Pay
100015,2023-03-01,AD-9727-B,Adicolor Hoodie,Apparel,Middle East & Africa,Online,4,68.33,0,273.32,100.77,25,Male,Debit Card
100901,2025-02-20,AD-1872-C,NMD_R1,Footwear,Latin America,Online,1,116.18,0,116.18,34.49,31,Male,UPI
100324,2023-05-10,AD-5456-A,Essentials Tee,Apparel,North America,Outlet,1,24.62,0,24.62,5.5,32,Male,Apple Pay
100607,2023-12-05,AD-8888-B,Z.N.E. Hoodie,Apparel,Europe,Retail,3,129.0,0,387.0,112.92,23,Male,PayPal
101053,2023-08-26,AD-3885-B,Originals Backpack,Accessories,Latin America,Online,4,59.53,5,226.21,62.92,36,Male,PayPal
100790,2023-04-30,AD-8046-C,Z.N.E. Hoodie,Apparel,North America,Outlet,4,137.82,10,496.15,124.58,16,Female,Cash
100222,2024-10-18,AD-4159-A,Sports Bottle,Accessories,Latin America,Online,1,15.13,0,15.13,4.93,28,Male,NetBanking
100179,2023-11-25,AD-3730-D,Stan Smith,Footwear,Asia-Pacific,Online,3,89.31,10,241.14,71.79,31,Female,Apple Pay
100099,2023-01-16,AD-6546-D,Predator Freak,Footwear,Asia-Pacific,Online,2,212.72,5,404.17,70.67,35,Male,NetBanking
100521,2023-05-15,AD-8801-D,Gym Bag,Accessories,North America,Retail,3,42.91,0,128.73,47.84,25,Female,Cash
100022,2025-01-15,AD-7912-B,Z.N.E. Hoodie,Apparel,North America,Online,2,118.15,0,236.3,70.44,39,Male,PayPal
100356,2025-09-26,AD-3854-C,Copa Sense,Footwear,Europe,Retail,2,166.99,0,333.98,100.3,29,Male,Cash
100733,2023-06-14,AD-9664-B,Gym Bag,Accessories,Asia-Pacific,Retail,2,44.47,0,88.94,34.04,20,Male,Credit Card
101093,2024-01-11,AD-5306-A,Gym Bag,Accessories,Middle East & Africa,Online,1,47.95,0,47.95,18.08,44,Female,Google Pay
101111,2024-11-14,AD-4204-D,Tiro 23 Track Pants,Apparel,North America,Retail,3,50.32,0,150.96,48.36,31,Female,Debit Card
100611,2025-06-04,AD-4893-C,Tiro 23 Track Pants,Apparel,Europe,Online,3,60.16,0,180.48,42.3,32,Male,Google Pay
101009,2023-03-09,AD-5483-A,Z.N.E. Hoodie,Apparel,Europe,Online,2,99.09,0,198.18,56.71,31,Male,UPI
100340,2023-06-01,AD-5262-B,Superstar,Footwear,Middle East & Africa,Online,1,96.62,0,96.62,25.35,30,Male,NetBanking
100431,2025-09-13,AD-9328-B,Training Cap,Accessories,Asia-Pacific,Retail,3,20.27,10,54.73,23.65,16,Male,Google Pay
100961,2024-12-09,AD-2456-A,Tiro 23 Track Pants,Apparel,Europe,Outlet,1,54.94,0,54.94,17.32,35,Female,Apple Pay
100217,2023-04-22,AD-4814-A,NMD_R1,Footwear,North America,Online,2,130.16,0,260.32,98.85,23,Female,UPI
100203,2023-03-17,AD-3108-A,Primegreen Jacket,Apparel,Asia-Pacific,Online,3,143.88,0,431.64,66.6,32,Other,Debit Card
100905,2023-08-13,AD-3575-C,Adilette Slides,Footwear,North America,Online,2,33.17,5,63.02,21.07,28,Male,Apple Pay
100922,2024-08-24,AD-8302-A,Adilette Slides,Footwear,Asia-Pacific,Online,4,38.78,0,155.12,56.56,43,Male,PayPal
100093,2023-08-19,AD-9337-C,Stan Smith,Footwear,North America,Outlet,2,68.29,5,129.75,37.71,29,Male,NetBanking
100910,2024-11-22,AD-3258-C,Z.N.E. Hoodie,Apparel,Asia-Pacific,Retail,4,106.89,40,256.54,60.89,25,Female,UPI
100068,2024-04-21,AD-5569-D,Originals Backpack,Accessories,Asia-Pacific,Online,2,62.36,0,124.72,41.93,27,Male,Debit Card
100894,2024-04-22,AD-4363-D,NMD_R1,Footwear,Europe,Retail,4,118.61,20,379.55,53.58,52,Female,Apple Pay
100284,2024-04-11,AD-6225-A,Adilette Slides,Footwear,Europe,Online,4,33.42,0,133.68,41.34,38,Female,Google Pay
100696,2024-09-25,AD-3267-C,Ultraboost Light,Footwear,North America,Retail,5,160.76,5,763.61,165.24,27,Male,UPI
100085,2025-08-23,AD-6280-C,Essentials Tee,Apparel,Europe,Online,1,24.85,0,24.85,7.5,22,Male,Apple Pay
100434,2023-05-22,AD-4560-B,Originals Backpack,Accessories,Latin America,Retail,2,65.05,0,130.1,33.84,45,Female,Cash
100796,2024-03-02,AD-2998-D,Superstar,Footwear,Europe,Online,3,98.75,20,237.0,70.42,38,Male,NetBanking
100153,2024-02-01,AD-2079-C,Originals Backpack,Accessories,Asia-Pacific,Online,5,50.74,0,253.7,85.18,38,Female,Cash
100075,2023-04-13,AD-5494-A,Adilette Slides,Footwear,Europe,Online,3,40.13,5,114.37,33.89,27,Female,PayPal
101042,2023-02-14,AD-6996-D,Predator Freak,Footwear,Asia-Pacific,Online,1,224.81,20,179.85,44.98,20,Female,Cash
100580,2025-05-09,AD-5970-D,Predator Freak,Footwear,Asia-Pacific,Outlet,2,246.33,0,492.66,136.07,23,Male,Apple Pay
100446,2023-04-05,AD-9691-D,Training Shorts,Apparel,North America,Online,2,29.29,20,46.86,11.64,19,Male,UPI
100703,2024-02-26,AD-8503-C,Running Watch Strap,Accessories,Asia-Pacific,Online,4,38.35,5,145.73,37.24,23,Female,Google Pay
100188,2023-05-05,AD-8657-B,Adilette Slides,Footwear,North America,Retail,1,36.47,0,36.47,14.19,31,Male,Cash
100271,2024-12-02,AD-8121-C,Primegreen Jacket,Apparel,North America,Online,4,136.9,20,438.08,118.27,32,Male,PayPal
100236,2023-07-02,AD-5888-D,Sports Bottle,Accessories,North America,Wholesale,1,13.05,5,12.4,4.58,25,Female,Credit Card
100487,2024-08-14,AD-4764-D,Training Shorts,Apparel,Europe,Online,3,30.51,0,91.53,19.71,24,Female,Debit Card
101159,2023-07-11,AD-1341-B,Z.N.E. Hoodie,Apparel,North America,Online,4,128.42,0,513.68,141.95,24,Male,Cash
100559,2025-06-09,AD-1886-C,Adicolor Hoodie,Apparel,Latin America,Wholesale,1,81.65,0,81.65,24.12,20,Female,Apple Pay
100117,2023-08-29,AD-3531-D,Sports Bottle,Accessories,Europe,Retail,3,16.8,10,45.36,15.54,51,Female,Apple Pay
100637,2023-03-28,AD-3945-D,Predator Freak,Footwear,Europe,Retail,1,205.68,0,205.68,66.19,16,Female,Apple Pay
101127,2023-04-28,AD-5384-C,Adilette Slides,Footwear,North America,Online,6,40.48,10,218.59,47.7,37,Female,PayPal
100750,2023-11-25,AD-6591-D,Ultraboost Light,Footwear,North America,Outlet,1,168.9,10,152.01,45.82,22,Male,Credit Card
100512,2025-05-09,AD-6638-A,Stan Smith,Footwear,Europe,Online,1,82.72,5,78.58,24.92,34,Female,NetBanking
100633,2023-03-05,AD-2797-C,Training Shorts,Apparel,Middle East & Africa,Online,2,30.33,0,60.66,16.72,29,Female,Cash
100785,2024-08-19,AD-4476-D,Performance Socks (3-pack),Accessories,Europe,Outlet,4,18.26,10,65.74,14.12,34,Female,Apple Pay
101006,2024-02-14,AD-2156-C,Performance Socks (3-pack),Accessories,North America,Online,5,18.62,10,83.79,31.99,25,Female,UPI
100852,2025-07-10,AD-2450-B,Primegreen Jacket,Apparel,North America,Retail,2,144.15,5,273.88,86.29,33,Male,NetBanking
100126,2023-03-04,AD-2204-A,Training Cap,Accessories,Europe,Online,4,20.75,0,83.0,28.01,39,Female,Google Pay
100116,2025-07-20,AD-2902-A,Tiro 23 Track Pants,Apparel,North America,Online,3,61.1,0,183.3,62.42,16,Male,Google Pay
100473,2023-08-24,AD-4773-D,Superstar,Footwear,North America,Online,6,101.44,0,608.64,152.53,34,Male,Debit Card
100740,2024-02-09,AD-2060-C,Primegreen Jacket,Apparel,Middle East & Africa,Retail,1,121.08,0,121.08,35.31,25,Female,PayPal
100992,2025-01-22,AD-7169-D,Ultraboost 22,Footwear,Latin America,Online,2,184.09,5,349.77,109.44,17,Female,PayPal
100057,2023-01-07,AD-8999-B,Training Shorts,Apparel,Europe,Outlet,4,31.46,5,119.55,37.4,28,Female,UPI
100603,2024-05-19,AD-1392-D,Copa Sense,Footwear,North America,Online,3,169.7,0,509.1,180.04,32,Male,Debit Card
100786,2024-12-26,AD-4847-D,Originals Backpack,Accessories,North America,Online,2,56.76,0,113.52,24.97,23,Male,Cash
100970,2024-01-23,AD-7583-B,NMD_R1,Footwear,Europe,Online,2,116.46,10,209.63,43.47,31,Male,Google Pay
100656,2025-07-06,AD-5528-D,Stan Smith,Footwear,North America,Retail,5,80.94,0,404.7,143.22,23,Female,Google Pay
100902,2025-06-12,AD-8711-A,Predator Freak,Footwear,Middle East & Africa,Outlet,3,221.49,0,664.47,225.85,26,Male,Debit Card
100921,2024-02-03,AD-3601-C,Adilette Slides,Footwear,North America,Online,3,29.79,10,80.43,28.4,26,Female,Google Pay
100105,2023-09-19,AD-8237-C,Ultraboost 22,Footwear,Europe,Online,3,171.69,0,515.07,135.89,49,Male,Debit Card
100635,2024-03-21,AD-7835-B,Sports Bottle,Accessories,North America,Online,1,15.38,20,12.3,6.01,26,Female,Cash
100369,2023-07-09,AD-5315-B,Training Shorts,Apparel,Europe,Online,5,30.69,0,153.45,53.7,28,Male,Google Pay
100268,2025-08-23,AD-8353-D,Tiro 23 Track Pants,Apparel,Asia-Pacific,Online,2,57.82,5,109.86,38.83,41,Male,Apple Pay
100655,2025-08-31,AD-7159-B,NMD_R1,Footwear,Asia-Pacific,Online,6,116.35,0,698.1,156.12,16,Female,PayPal
100046,2024-12-14,AD-5930-D,Tiro 23 Track Pants,Apparel,North America,Retail,4,62.77,0,251.08,76.4,46,Male,PayPal
100349,2023-01-31,AD-3615-A,Essentials Tee,Apparel,Middle East & Africa,Retail,5,26.47,10,119.11,24.82,37,Female,UPI
100773,2025-08-16,AD-7656-A,Adicolor Hoodie,Apparel,Latin America,Online,3,70.01,5,199.53,57.71,29,Male,Cash
100195,2025-06-29,AD-5873-D,Sports Bottle,Accessories,Middle East & Africa,Retail,3,15.14,5,43.15,17.54,29,Female,Apple Pay
100102,2025-02-17,AD-5806-C,Stan Smith,Footwear,Asia-Pacific,Outlet,2,79.81,5,151.64,31.81,32,Male,Credit Card
100004,2024-07-03,AD-4150-A,Stan Smith,Footwear,Europe,Retail,2,85.46,0,170.92,39.1,20,Female,Cash
100619,2023-05-25,AD-1831-B,Tiro 23 Track Pants,Apparel,North America,Online,3,47.35,0,142.05,39.31,22,Female,Google Pay
100990,2024-12-18,AD-5981-D,Sports Bottle,Accessories,North America,Retail,2,16.89,5,32.09,11.62,40,Female,Credit Card
100052,2023-02-21,AD-8251-D,Sports Bottle,Accessories,Latin America,Retail,4,15.78,20,50.5,17.11,35,Female,Cash
100263,2024-07-31,AD-3292-A,Adicolor Hoodie,Apparel,Latin America,Retail,4,70.35,0,281.4,82.79,26,Male,Apple Pay
101092,2025-08-20,AD-3113-D,Stan Smith,Footwear,Europe,Online,1,73.0,0,73.0,22.96,21,Male,Apple Pay
100443,2024-01-22,AD-1092-C,Ultraboost Light,Footwear,Asia-Pacific,Online,3,131.82,5,375.69,102.64,16,Female,NetBanking
100971,2023-01-27,AD-7036-D,NMD_R1,Footwear,Europe,Wholesale,3,125.36,10,338.47,118.32,31,Female,UPI
100782,2025-01-05,AD-4677-B,Gym Bag,Accessories,Latin America,Retail,1,41.95,5,39.85,11.52,29,Female,Debit Card
100846,2024-12-12,AD-7694-A,Adilette Slides,Footwear,North America,Online,2,32.4,5,61.56,16.65,40,Female,Debit Card
100691,2023-09-04,AD-6872-C,Superstar,Footwear,North America,Retail,2,105.28,0,210.56,67.63,30,Female,PayPal
100304,2025-08-31,AD-6869-A,Training Cap,Accessories,North America,Retail,3,20.86,5,59.45,19.37,26,Female,Google Pay
100341,2023-02-01,AD-3290-A,Primegreen Jacket,Apparel,Asia-Pacific,Retail,5,115.78,0,578.9,137.49,17,Male,Debit Card
100866,2025-01-26,AD-5578-D,Sports Bottle,Accessories,Europe,Online,3,14.71,0,44.13,14.59,22,Male,PayPal
100313,2024-06-27,AD-7745-D,Running Watch Strap,Accessories,Asia-Pacific,Online,2,43.15,10,77.67,32.09,50,Female,PayPal
100149,2023-11-14,AD-9307-D,Performance Socks (3-pack),Accessories,North America,Outlet,2,18.3,5,34.77,8.84,38,Male,Debit Card
100124,2023-06-28,AD-8344-C,Essentials Tee,Apparel,Asia-Pacific,Retail,1,30.15,10,27.13,7.69,23,Female,Google Pay
101062,2023-06-23,AD-2939-C,Stan Smith,Footwear,Middle East & Africa,Online,5,77.63,20,310.52,95.06,21,Male,Cash
100574,2024-02-07,AD-2015-C,Copa Sense,Footwear,Asia-Pacific,Online,2,169.92,10,305.86,100.22,39,Male,NetBanking
